usuario,texto,entidade_mencionada,score_sentimento
16d2d16a-6864-4d0c-afe3-d87991308ec5,quero mais broches,Broches,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,salas bem localizadas,Organizacao,0.2732
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"organizadas, além de limpas",Organizacao,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,com bom som,Organizacao,0.4215
1e2c4536-db1c-40f6-a514-717da937138d,muito ansiosa pra apresentar nosso artigo,Artigos,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,ótimas apresentações com diversidade de assuntos,Palestra,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,ótimas apresentações com diversidade de assuntos,Organizacao,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,ótimas apresentações com diversidade de assuntos,Diversidade,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"temas, além de pessoas",Organizacao,0.0
1e2c4536-db1c-40f6-a514-717da937138d,"ótima organização, como sempre",Organizacao,0.0
f3eed192-b8ab-4094-942f-54e234fbb70b,ainda tentando me recuperar da história de vida de marinalva 😭,Vida,0.0
f3eed192-b8ab-4094-942f-54e234fbb70b,ainda tentando me recuperar da história de vida de marinalva 😭,Marinalva,0.0
f3eed192-b8ab-4094-942f-54e234fbb70b,ainda tentando me recuperar da história de vida de marinalva 😭,Artigos,0.0
f3eed192-b8ab-4094-942f-54e234fbb70b,palestra incrível do embraer 🤩🤩🤩,Embraer,0.6705
f3eed192-b8ab-4094-942f-54e234fbb70b,palestra incrível do embraer 🤩🤩🤩,Palestra,0.6705
352e47bd-d2bf-4541-a6ce-6498a321db06,palestra incrível a da embraer,Embraer,0.6705
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"mesmo vindo para outro evento, minha agenda hj é 100% wit",Agenda,-0.1531
5c7c797e-febc-42ad-883a-7aaefc221bb2,super ansiosa com o dia de hoje,Super,0.5994
352e47bd-d2bf-4541-a6ce-6498a321db06,massa dms,Dms,0.5423
352e47bd-d2bf-4541-a6ce-6498a321db06,que pena q está acabando,Pena,-0.296
a24b5393-ee39-4272-8f84-7f95fa794341,"que venha o último dia, wit já deixando saudades",Saudades,0.25
20280073-68fe-4304-9f54-d23b1663fe33,os artigos são extremamente importantes para aderirmos conhecimentos de outros temas,Conhecimento,-0.2212
20280073-68fe-4304-9f54-d23b1663fe33,os artigos são extremamente importantes para aderirmos conhecimentos de outros temas,Organizacao,-0.2212
20280073-68fe-4304-9f54-d23b1663fe33,os artigos são extremamente importantes para aderirmos conhecimentos de outros temas,Artigos,-0.2212
20280073-68fe-4304-9f54-d23b1663fe33,adequarmos em nosso projetos,Projetos,0.0
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Organizacao,0.0
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Diversidade,0.0
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Inclusao,0.0
d90a7533-8a3c-4a1e-9221-2185fdeaec90,equidade,Equidade,0.0
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,já estou com saudade 🥲,Saudades,0.25
ed496342-5088-4e03-9bf6-270dbfd06758,secção técnica 5 está com apresentações fantásticas ✨,Palestra,0.0
ed496342-5088-4e03-9bf6-270dbfd06758,secção técnica 5 está com apresentações fantásticas ✨,Organizacao,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,foram dias de muito conhecimento,Conhecimento,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,foram dias de muito conhecimento,Organizacao,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,boas experiências,Experiencia,0.0
38a3f457-2608-4b06-a8f5-f05a3c41b341,"último dia, tururuu",Organizacao,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,estou voltando pra casa com muitas ideias,Ideia,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,estou voltando pra casa com muitas ideias,Casa,0.0
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,inovações,Inovacoes,0.0
3ad87374-5d6b-41e4-a901-00435a3f8c6e,espero que os próximos encontros sejam tão bons quanto,Encontro,0.0
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,"que evento incrível, vou sentir saudadee do csbc💖",Saudades,0.6705
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,todas as apresentações do wit impecáveis,Palestra,0.0
671f8ca1-38b7-401b-b96a-2dc047c32c4b,está sendo um sonho,Sonhos,0.0
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Momento,0.7717
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Energia,0.7717
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Foto,0.7717
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Carreira,0.4019
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Organizacao,0.4019
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Impostor,0.4019
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Sindrome,0.4019
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,fui muito bem acolhida por mulheres incríveis,Mulheres,0.2732
f968ccfe-0100-4760-818b-0d85fd912a70,ótimas palestras,Palestra,0.0
5244efbb-01d2-4f7e-b505-4fd32300baff,trabalhos qualificados demais,Trabalhos,0.0
5244efbb-01d2-4f7e-b505-4fd32300baff,o wit cresceu com sessões técnicas em paralelo,Paralelo,0.0
5244efbb-01d2-4f7e-b505-4fd32300baff,o wit cresceu com sessões técnicas em paralelo,Sessoes,0.0
5244efbb-01d2-4f7e-b505-4fd32300baff,esta na hora de virar um simpósio hehehe,Momento,0.0
5244efbb-01d2-4f7e-b505-4fd32300baff,esta na hora de virar um simpósio hehehe,Simposio,0.0
ed496342-5088-4e03-9bf6-270dbfd06758,wit está cheio de artigos maravilhosos ✨🫰🏻,Artigos,0.0
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Artigos,0.4019
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Sindrome,0.4019
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Impostor,0.4019
e56b565e-2680-4f05-bfb5-f672c691d632,uma pena que já é o último dia,Pena,-0.296
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,triste ao mesmo tempo,Momento,-0.4939
c08bca4e-d84f-4567-b938-d29470fd6d02,"em congresso relacionados,",Congresso,0.0
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Inspiracao,0.6249
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Palestra,0.6249
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Artigos,0.6249
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Area,0.6249
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Organizacao,0.1779
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Mulheres,0.1779
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Area,0.1779
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Compreensao,0.1779
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Palestra,0.1779
f37ffdc2-3f64-4b56-a935-4ddecee92321,amei a camisa dessa edição do wit,Engie,0.6705
f37ffdc2-3f64-4b56-a935-4ddecee92321,amei a camisa dessa edição do wit,Camisa,0.6705
adec314d-1120-4e55-985a-8bdbbf48be55,"gurias of code, presente",Organizacao,0.4404
adec314d-1120-4e55-985a-8bdbbf48be55,(sessão técnica 05),Sessao,0.0
adec314d-1120-4e55-985a-8bdbbf48be55,"a programação está excelente, contemplando diversidade",Programacao,0.6249
adec314d-1120-4e55-985a-8bdbbf48be55,"a programação está excelente, contemplando diversidade",Diversidade,0.6249
adec314d-1120-4e55-985a-8bdbbf48be55,interseccionalidade,Interseccionalidade,0.0
d230aaa6-976f-49bd-bb8a-21d45dec64ab,agradeço o apoio da embraer,Embraer,0.3612
d230aaa6-976f-49bd-bb8a-21d45dec64ab,agradeço o apoio da embraer,Apoio,0.3612
d230aaa6-976f-49bd-bb8a-21d45dec64ab,a palestra da marinalva foi emocionante,Palestra,0.4767
d230aaa6-976f-49bd-bb8a-21d45dec64ab,a palestra da marinalva foi emocionante,Marinalva,0.4767
8ace69cd-74b9-4738-b109-9ea8d441105c,organização arrasou,Organizacao,0.6124
5ca22f49-b601-4a36-81af-dba71e05cf97,artigos muito bons,Artigos,0.0
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,"palestrantes incríveis, aprendi muito com suas vivências",Experiencia,0.0
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,"palestrantes incríveis, aprendi muito com suas vivências",Palestrantes,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,trabalhar com estatística,Artigos,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,dados demanda muito cuidado para não serem enviesado,Dados,0.0516
b787555f-cd18-4a0b-9e20-493282185ddd,dados demanda muito cuidado para não serem enviesado,Cuidado,0.0516
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,experiência maravilhosa de ouvir,Experiencia,0.6705
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,participar desse debate,Debates,0.0
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,vai meninas,Mulheres,0.0
00785be0-171f-446a-9069-97212c12e0e3,maravilhosas ❤️,Super,0.0
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,#mulheres,Mulheres,0.0
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Palestra,0.4019
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Impostor,0.4019
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Sindrome,0.4019
3ecdcc60-1292-4833-9c99-08066e0a6e86,quero brindes do wit,Sessao,0.4215
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,oi maninhas,Mulheres,0.0
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,amo,Organizacao,0.6705
c90f49e7-30eb-4954-bad6-ff13e4342a57,"parabéns, fernanda",Rafaela,0.5994
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Palestra,0.0
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Impostor,0.0
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Sindrome,0.0
f429f390-79a1-4e84-9a93-87a43048d3d7,oportunidade de conhecer outras realidades,Fato,0.4215
f429f390-79a1-4e84-9a93-87a43048d3d7,oportunidade de conhecer outras realidades,Oportunidade,0.4215
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Mulheres,0.25
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Organizacao,0.25
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Area,0.25
251569e1-42c3-4c32-b8db-d8b8b9741d5b,amando as sessões técnicas,Sessoes,0.6124
429ddec8-9edb-4757-ab8b-fcdb61defd4e,o artigos estão incríveis,Artigos,0.0
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"último dia, ja estou com saudades",Saudades,0.25
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Momento,0.6124
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Conversa,0.6124
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Troca,0.6124
f9ff0b83-ae39-447d-b0f0-4714731e87c0,mesa redonda,Mesa,0.0
9365cf2e-64e9-49a0-bd3a-0d347b215820,"os artigos estão muito bem feitos, a seleção foi ótima",Organizacao,0.2732
9365cf2e-64e9-49a0-bd3a-0d347b215820,"os artigos estão muito bem feitos, a seleção foi ótima",Artigos,0.2732
9365cf2e-64e9-49a0-bd3a-0d347b215820,a cor da farda tá linda por demais ❤️,Organizacao,0.5423
9365cf2e-64e9-49a0-bd3a-0d347b215820,a cor da farda tá linda por demais ❤️,Cor,0.5423
fcd08197-e61d-4cc4-8460-7859bc9ee761,momento incrivel,Momento,0.6705
40fe60dd-8567-464d-ae76-d066077f13a2,palestras interativas,Palestra,0.0
a24b5393-ee39-4272-8f84-7f95fa794341,já aguardando a ida a gramado,Organizacao,0.0
e9b594f7-6309-4190-9032-4dde803e2d6a,"último dia de wit, ja estou com saudades🥹🙏🩷🌻",Saudades,0.25
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Mulheres,0.4404
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Ideia,0.4404
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Organizacao,0.4404
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Gameficacao,0.4404
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Aprendizado,0.4404
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Linguagem,0.4404
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Ideia,0.4404
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Momento,0.4215
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Palestra,0.4215
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Artigos,0.4215
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Mulheres,-0.296
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Ideia,-0.296
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Projetos,-0.296
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Organizacao,-0.296
1bfbf56f-28e4-4dee-874f-83823030bda3,sessão técnica 5 está inspiradora,Sessao,0.0
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Organizacao,0.296
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Forma,0.296
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Diversidade,0.296
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Enriquecedora,0.296
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,que trabalhos maravilhosos,Trabalhos,0.0
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Sessao,0.0
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Artigos,0.0
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Trabalhos,0.0
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Projetos,0.5574
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Organizacao,0.5574
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Inclusao,0.5574
49506d82-9f58-4b30-828a-de6ce622a116,cheia de ideias para inspirar,Ideia,0.4767
49506d82-9f58-4b30-828a-de6ce622a116,ajudar outras meninas,Mulheres,0.0
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Mulheres,0.0
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Vida,0.0
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Perseveranca,0.0
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Agreste,0.0
429ddec8-9edb-4757-ab8b-fcdb61defd4e,amei os artigos,Artigos,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Projetos,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Organizacao,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Mulheres,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Trajetoria,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Comp,0.6705
de8d707d-b7b7-43bd-9191-a060a88bb761,como é enriquecedor conhecer ideias de outros projetos,Ideia,0.0
de8d707d-b7b7-43bd-9191-a060a88bb761,como é enriquecedor conhecer ideias de outros projetos,Projetos,0.0
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,heyyy,Diaaaa,0.0
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,lindaaaasa,Rafaela,0.0
266dfd00-4b9e-447c-910d-0deebdb32501,"oi, meninas",Mulheres,0.0
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,podia distribuir os brindes por participação,Sessao,0.4215
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,podia distribuir os brindes por participação,Inclusao,0.4215
1b4e9684-e087-4145-88d4-125c44975a1c,ansioso para a premiação 👏🏽👏🏽,Organizacao,0.2263
7afaf882-baa2-47f7-aa69-a15f8ad3452a,tema super necessário,Organizacao,0.5994
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Mensagem,0.0
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Palestra,0.0
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Sessoes,0.0
c81d774a-5525-4ce1-9bbf-a8b743959e28,"uma apresentação muito boa, gostei bastante",Palestra,0.6908
93780366-368f-4230-aa79-3ac4dca0bec6,estar com vcs,Vcs,0.0
54a3a419-9b19-44e8-8c62-7054a2142eba,temas muito atuais,Organizacao,0.0
0550020a-2c79-43e6-b4ad-9d818973b654,os temas abordados foram muito relevantes,Organizacao,0.0
342d6dfe-f757-4730-97bc-246b444e6474,os artigos técnicos foram ótimos,Artigos,0.0
97bb898c-af32-4429-b56c-5914309a8775,primeiras sessões técnicas foram incríveis,Sessoes,0.0
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Organizacao,0.5994
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Regiao,0.5994
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Super,0.5994
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"wit arrasando trazendo essas mulheres de peso, super inspiradoras",Mulheres,0.25
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"wit arrasando trazendo essas mulheres de peso, super inspiradoras",Peso,0.25
412301d3-9406-4057-b8ca-f6c63f066ec3,otimas palestras bem inspiradoras,Engie,0.2732
412301d3-9406-4057-b8ca-f6c63f066ec3,otimas palestras bem inspiradoras,Palestra,0.2732
412301d3-9406-4057-b8ca-f6c63f066ec3,profissionais que inspiram demais,Carreira,0.0
412301d3-9406-4057-b8ca-f6c63f066ec3,vamos meninas digitais,Mulheres,0.0
00256042-e094-477c-b716-28f2b7e561de,palestras incríveis,Palestra,0.0
8b928f09-aedb-4ce1-a365-4d56a0839c50,muito legal a exposição dos trabalhos da seção técnica,Organizacao,0.128
8b928f09-aedb-4ce1-a365-4d56a0839c50,muito legal a exposição dos trabalhos da seção técnica,Trabalhos,0.128
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Ideia,-0.1531
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Futuro,-0.1531
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Pesquisa,-0.1531
412301d3-9406-4057-b8ca-f6c63f066ec3,me sinto bem representada nas palestras,Palestra,0.2732
1130f3f4-1e33-482d-a327-745c63f1516b,já estou com saudade,Saudades,0.25
8a9fc84a-4a91-46ee-b112-e39d627e2abd,muito bom ver mulheres compartilhando sua experiência profissional,Mulheres,0.6808
8a9fc84a-4a91-46ee-b112-e39d627e2abd,muito bom ver mulheres compartilhando sua experiência profissional,Experiencia,0.6808
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Mulheres,0.3182
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Mercado,0.3182
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Organizacao,0.3182
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Trabalhos,0.3182
412301d3-9406-4057-b8ca-f6c63f066ec3,precisamos de mais mulheres na área de ti,Mulheres,0.0
412301d3-9406-4057-b8ca-f6c63f066ec3,precisamos de mais mulheres na área de ti,Area,0.0
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Mulheres,0.0
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Embraer,0.0
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Palestra,0.0
d02b6ff0-dcbf-4984-a11b-da3709dfc569,grande experiência,Experiencia,0.4588
d02b6ff0-dcbf-4984-a11b-da3709dfc569,muitos aprendizados,Aprendizado,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,palestras muito inspiradoras,Palestra,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,por mais mulheres na ti,Mulheres,0.0
cf343695-2367-4236-b0ab-3c72d8222639,precisamos fazer circular os nomes das mulheres,Mulheres,0.0
cf343695-2367-4236-b0ab-3c72d8222639,precisamos fazer circular os nomes das mulheres,Nome,0.0
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Engie,0.128
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Cargos,0.128
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Organizacao,0.128
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Forma,0.128
cf343695-2367-4236-b0ab-3c72d8222639,posições importantes,Posicoes,0.0
bc2f024f-816c-4560-b2e7-fe905d1a0478,já estou com saudades do evento,Saudades,0.25
ae163e36-169f-44a1-8c73-558123924278,palestras inspiradoras,Palestra,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Mercado,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Comunidade,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Trabalhos,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Mulheres,0.0
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Pena,0.0
ae163e36-169f-44a1-8c73-558123924278,inspirações,Inspiracao,0.2023
c23e3c88-36e4-4099-abc5-67195fb50d88,roda de conversa muito emocionante,Conversa,0.4767
c23e3c88-36e4-4099-abc5-67195fb50d88,roda de conversa muito emocionante,Roda,0.4767
3e429152-f456-498f-9abb-459b5388f42d,mesa incrível,Mesa,0.6705
3e429152-f456-498f-9abb-459b5388f42d,muito interesse na embraer,Ideia,0.4588
3e429152-f456-498f-9abb-459b5388f42d,muito interesse na embraer,Embraer,0.4588
47ac28d9-6e77-4392-b392-960bd5825559,as palestras estão sendo muito inspiradoras 👏🏻😍,Palestra,0.0
e9b594f7-6309-4190-9032-4dde803e2d6a,"o apoio de outras mulheres é essencial, muito legal ter esse suporte",Mulheres,0.4588
e9b594f7-6309-4190-9032-4dde803e2d6a,"o apoio de outras mulheres é essencial, muito legal ter esse suporte",Apoio,0.4588
ae163e36-169f-44a1-8c73-558123924278,apoio é essencial,Apoio,0.3612
ae163e36-169f-44a1-8c73-558123924278,mulheres incríveis,Mulheres,0.0
3e429152-f456-498f-9abb-459b5388f42d,mesa esplêndida,Mesa,0.0
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Organizacao,0.4215
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Trabalhos,0.4215
